,state,county,Donald Trump,Joe Biden,Others
3516,Pennsylvania,Northampton,83854.0,85087.0,2458.0
3517,Pennsylvania,Northumberland,28952.0,12677.0,654.0
3518,Pennsylvania,Perry,18293.0,5950.0,409.0
3519,Pennsylvania,Philadelphia,132740.0,603790.0,4847.0
3520,Pennsylvania,Pike,19213.0,13019.0,322.0
3521,Pennsylvania,Potter,7239.0,1726.0,99.0
3522,Pennsylvania,Schuylkill,48871.0,20727.0,1005.0
3523,Pennsylvania,Snyder,13983.0,4910.0,247.0
3524,Pennsylvania,Somerset,31466.0,8654.0,423.0
3525,Pennsylvania,Sullivan,2619.0,921.0,55.0
3526,Pennsylvania,Susquehanna,15207.0,6236.0,309.0
3527,Pennsylvania,Tioga,15742.0,4955.0,378.0
3528,Pennsylvania,Union,12356.0,7475.0,284.0
3529,Pennsylvania,Venango,18569.0,7585.0,374.0
3530,Pennsylvania,Warren,14237.0,6066.0,347.0
3531,Pennsylvania,Washington,72080.0,45088.0,1310.0
3532,Pennsylvania,Wayne,18637.0,9191.0,261.0
3533,Pennsylvania,Westmoreland,130218.0,72129.0,2836.0
3534,Pennsylvania,Wyoming,9936.0,4704.0,218.0
3535,Pennsylvania,York,146733.0,88114.0,3624.0
3536,Rhode Island,Barrington,2889.0,7713.0,152.0
3537,Rhode Island,Bristol,4595.0,6813.0,189.0
3538,Rhode Island,Burrillville,4906.0,3434.0,161.0
3539,Rhode Island,Central Falls,1113.0,3073.0,70.0
3540,Rhode Island,Charlestown,2198.0,2909.0,86.0
3541,Rhode Island,Coventry,10461.0,9123.0,331.0
3542,Rhode Island,Cranston,17313.0,23039.0,499.0
3543,Rhode Island,Cumberland,8418.0,10869.0,289.0
3544,Rhode Island,East Greenwich,3227.0,5218.0,129.0
3545,Rhode Island,East Providence,7930.0,14735.0,356.0
3546,Rhode Island,Exeter,2009.0,1974.0,76.0
3547,Rhode Island,Foster,1582.0,1224.0,50.0
3548,Rhode Island,Glocester,3351.0,2638.0,86.0
3549,Rhode Island,Hopkinton,2423.0,2298.0,101.0
3550,Rhode Island,Jamestown,1212.0,2795.0,58.0
3551,Rhode Island,Johnston,8222.0,6838.0,145.0
3552,Rhode Island,Lincoln,5779.0,6633.0,188.0
3553,Rhode Island,Little Compton,951.0,1524.0,42.0
3554,Rhode Island,Middletown,2885.0,5529.0,150.0
3555,Rhode Island,Narragansett,3551.0,5333.0,84.0
3556,Rhode Island,New Shoreham,195.0,748.0,5.0
3557,Rhode Island,Newport,2662.0,7866.0,123.0
3558,Rhode Island,North Kingstown,6633.0,10534.0,286.0
3559,Rhode Island,North Providence,7129.0,9438.0,218.0
3560,Rhode Island,North Smithfield,3550.0,3507.0,115.0
3561,Rhode Island,Pawtucket,7257.0,18053.0,357.0
3562,Rhode Island,Portsmouth,3995.0,6649.0,200.0
3563,Rhode Island,Providence,10186.0,45941.0,726.0
3564,Rhode Island,Richmond,2343.0,2346.0,98.0
3565,Rhode Island,Scituate,3806.0,2735.0,104.0
3566,Rhode Island,Smithfield,5744.0,5566.0,162.0
3567,Rhode Island,South Kingstown,5003.0,11254.0,310.0
3568,Rhode Island,Tiverton,4017.0,5123.0,120.0
3569,Rhode Island,Warren,2261.0,3524.0,103.0
3570,Rhode Island,Warwick,19578.0,25845.0,747.0
3571,Rhode Island,West Greenwich,2242.0,1693.0,52.0
3572,Rhode Island,West Warwick,6493.0,7234.0,201.0
3573,Rhode Island,Westerly,5463.0,7153.0,174.0
3574,Rhode Island,Woonsocket,6265.0,7289.0,237.0
3575,South Carolina,Abbeville,8215.0,4101.0,117.0
3576,South Carolina,Aiken,51589.0,32275.0,1321.0
3577,South Carolina,Allendale,835.0,2718.0,40.0
3578,South Carolina,Anderson,67565.0,27169.0,1359.0
3579,South Carolina,Bamberg,2417.0,4010.0,55.0
3580,South Carolina,Barnwell,5492.0,4720.0,109.0
3581,South Carolina,Beaufort,53194.0,43419.0,1222.0
3582,South Carolina,Berkeley,57397.0,45223.0,1838.0
3583,South Carolina,Calhoun,4305.0,3905.0,81.0
3584,South Carolina,Charleston,93297.0,121485.0,4075.0
3585,South Carolina,Cherokee,18043.0,6983.0,244.0
3586,South Carolina,Chester,8660.0,6941.0,156.0
3587,South Carolina,Chesterfield,11297.0,7431.0,148.0
3588,South Carolina,Clarendon,8361.0,8250.0,122.0
3589,South Carolina,Colleton,10440.0,8602.0,241.0
3590,South Carolina,Darlington,16832.0,15220.0,365.0
3591,South Carolina,Dillon,6582.0,6436.0,83.0
3592,South Carolina,Dorchester,41913.0,33824.0,1541.0
3593,South Carolina,Edgefield,8184.0,4953.0,167.0
3594,South Carolina,Fairfield,4625.0,7382.0,129.0
3595,South Carolina,Florence,32615.0,31153.0,742.0
3596,South Carolina,Georgetown,20487.0,15822.0,359.0
3597,South Carolina,Greenville,150021.0,103030.0,5104.0
3598,South Carolina,Greenwood,19431.0,12145.0,430.0
3599,South Carolina,Hampton,3906.0,5323.0,76.0
3600,South Carolina,Horry,118821.0,59180.0,1743.0
3601,South Carolina,Jasper,7078.0,7185.0,131.0
3602,South Carolina,Kershaw,20471.0,12699.0,459.0
3603,South Carolina,Lancaster,30312.0,18937.0,619.0
3604,South Carolina,Laurens,20004.0,10159.0,325.0
3605,South Carolina,Lee,3008.0,5329.0,94.0
3606,South Carolina,Lexington,92817.0,49301.0,2450.0
3607,South Carolina,Marion,5711.0,8872.0,121.0
3608,South Carolina,Marlboro,5044.0,6290.0,112.0
3609,South Carolina,McCormick,2958.0,2687.0,52.0
3610,South Carolina,Newberry,11443.0,6958.0,230.0
3611,South Carolina,Oconee,29698.0,10414.0,556.0
3612,South Carolina,Orangeburg,13603.0,27295.0,307.0
3613,South Carolina,Pickens,42907.0,13645.0,994.0
3614,South Carolina,Richland,58313.0,132570.0,2939.0
3615,South Carolina,Saluda,6210.0,2963.0,101.0
3616,South Carolina,Spartanburg,93560.0,52926.0,2169.0
3617,South Carolina,Sumter,21000.0,27379.0,541.0
3618,South Carolina,Union,8183.0,4935.0,139.0
3619,South Carolina,Williamsburg,5532.0,10289.0,164.0
3620,South Carolina,York,82727.0,59008.0,2315.0
3621,South Dakota,Aurora,1052.0,317.0,36.0
3622,South Dakota,Beadle,4808.0,2107.0,166.0
3623,South Dakota,Bennett,694.0,466.0,23.0
3624,South Dakota,Bon Homme,2235.0,721.0,45.0
3625,South Dakota,Brookings,8000.0,6110.0,457.0
3626,South Dakota,Brown,10580.0,6538.0,429.0
3627,South Dakota,Brule,1750.0,673.0,67.0
3628,South Dakota,Buffalo,183.0,352.0,14.0
3629,South Dakota,Butte,3731.0,939.0,132.0
3630,South Dakota,Campbell,747.0,117.0,9.0
3631,South Dakota,Charles Mix,2552.0,1177.0,54.0
3632,South Dakota,Clark,1373.0,437.0,40.0
3633,South Dakota,Clay,2456.0,3083.0,159.0
3634,South Dakota,Codington,8958.0,3837.0,366.0
3635,South Dakota,Corson,647.0,622.0,14.0
3636,South Dakota,Custer,3852.0,1522.0,120.0
3637,South Dakota,Davison,5613.0,2648.0,193.0
3638,South Dakota,Day,1869.0,1052.0,43.0
3639,South Dakota,Deuel,1699.0,609.0,42.0
3640,South Dakota,Dewey,790.0,1131.0,45.0
3641,South Dakota,Douglas,1468.0,216.0,23.0
3642,South Dakota,Edmunds,1538.0,417.0,30.0
3643,South Dakota,Fall River,2878.0,1053.0,111.0
3644,South Dakota,Faulk,964.0,198.0,20.0
3645,South Dakota,Grant,2618.0,1056.0,71.0
3646,South Dakota,Gregory,1771.0,455.0,32.0
3647,South Dakota,Haakon,1026.0,105.0,6.0
3648,South Dakota,Hamlin,2372.0,647.0,64.0
3649,South Dakota,Hand,1433.0,373.0,30.0
3650,South Dakota,Hanson,1793.0,557.0,38.0
3651,South Dakota,Harding,748.0,49.0,16.0
3652,South Dakota,Hughes,5522.0,2953.0,248.0
3653,South Dakota,Hutchinson,2944.0,762.0,61.0
3654,South Dakota,Hyde,564.0,136.0,10.0
3655,South Dakota,Jackson,738.0,359.0,18.0
3656,South Dakota,Jerauld,721.0,270.0,15.0
3657,South Dakota,Jones,498.0,90.0,11.0
3658,South Dakota,Kingsbury,1904.0,819.0,56.0
3659,South Dakota,Lake,3681.0,2068.0,124.0
3660,South Dakota,Lawrence,8753.0,4537.0,538.0
3661,South Dakota,Lincoln,19617.0,11981.0,798.0
3662,South Dakota,Lyman,1042.0,525.0,30.0
3663,South Dakota,Marshall,1287.0,858.0,33.0
3664,South Dakota,McCook,2068.0,769.0,63.0
3665,South Dakota,McPherson,1075.0,222.0,27.0
3666,South Dakota,Meade,9875.0,3285.0,510.0
3667,South Dakota,Mellette,449.0,298.0,22.0
3668,South Dakota,Miner,787.0,320.0,31.0
3669,South Dakota,Minnehaha,49249.0,40482.0,2595.0
3670,South Dakota,Moody,1951.0,1179.0,76.0
3671,South Dakota,Oglala Lakota,297.0,2829.0,74.0
3672,South Dakota,Pennington,35063.0,20606.0,1849.0
3673,South Dakota,Perkins,1401.0,239.0,29.0
3674,South Dakota,Potter,1139.0,227.0,14.0
3675,South Dakota,Roberts,2404.0,1828.0,75.0
3676,South Dakota,Sanborn,905.0,257.0,23.0
3677,South Dakota,Spink,2104.0,998.0,61.0
3678,South Dakota,Stanley,1203.0,421.0,28.0
3679,South Dakota,Sully,726.0,185.0,19.0
3680,South Dakota,Todd,532.0,1963.0,44.0
3681,South Dakota,Tripp,2161.0,495.0,40.0
3682,South Dakota,Turner,3290.0,1139.0,119.0
3683,South Dakota,Union,5944.0,2725.0,186.0
3684,South Dakota,Walworth,1966.0,565.0,49.0
3685,South Dakota,Yankton,6581.0,4016.0,303.0
3686,South Dakota,Ziebach,404.0,481.0,21.0
3687,Tennessee,Anderson,23184.0,11741.0,645.0
3688,Tennessee,Bedford,14354.0,4453.0,281.0
3689,Tennessee,Benton,5668.0,1529.0,63.0
3690,Tennessee,Bledsoe,4725.0,971.0,62.0
3691,Tennessee,Blount,47369.0,17932.0,1308.0
3692,Tennessee,Bradley,35204.0,9851.0,810.0
3693,Tennessee,Campbell,12331.0,2441.0,161.0
3694,Tennessee,Cannon,5190.0,1261.0,106.0
3695,Tennessee,Carroll,9205.0,2559.0,141.0
3696,Tennessee,Carter,19584.0,4529.0,379.0
3697,Tennessee,Cheatham,14438.0,5514.0,308.0
3698,Tennessee,Chester,5952.0,1412.0,220.0
3699,Tennessee,Claiborne,10604.0,2202.0,139.0
3700,Tennessee,Clay,2733.0,735.0,38.0
3701,Tennessee,Cocke,12162.0,2533.0,164.0
3702,Tennessee,Coffee,17883.0,5705.0,694.0
3703,Tennessee,Crockett,4673.0,1382.0,59.0
3704,Tennessee,Cumberland,25168.0,6728.0,383.0
3705,Tennessee,Davidson,100218.0,199703.0,9737.0
3706,Tennessee,DeKalb,6672.0,1750.0,91.0
3707,Tennessee,Decatur,4229.0,904.0,108.0
3708,Tennessee,Dickson,17643.0,6106.0,574.0
3709,Tennessee,Dyer,11768.0,3158.0,153.0
3710,Tennessee,Fayette,15690.0,7027.0,267.0
3711,Tennessee,Fentress,7441.0,1214.0,74.0
3712,Tennessee,Franklin,13987.0,4864.0,281.0
3713,Tennessee,Gibson,16259.0,5771.0,305.0
3714,Tennessee,Giles,9784.0,3298.0,121.0
3715,Tennessee,Grainger,8565.0,1467.0,102.0
3716,Tennessee,Greene,22259.0,5199.0,629.0
3717,Tennessee,Grundy,4802.0,988.0,65.0
3718,Tennessee,Hamblen,18811.0,5500.0,320.0
3719,Tennessee,Hamilton,92108.0,75522.0,3483.0
3720,Tennessee,Hancock,2372.0,362.0,10.0
3721,Tennessee,Hardeman,5760.0,4180.0,123.0
3722,Tennessee,Hardin,9559.0,1775.0,204.0
3723,Tennessee,Hawkins,20405.0,4083.0,336.0
3724,Tennessee,Haywood,3343.0,4012.0,84.0
3725,Tennessee,Henderson,9797.0,2092.0,131.0
3726,Tennessee,Henry,11239.0,3548.0,260.0
3727,Tennessee,Hickman,7577.0,2130.0,125.0
3728,Tennessee,Houston,2718.0,871.0,97.0
3729,Tennessee,Humphreys,6120.0,2017.0,99.0
3730,Tennessee,Jackson,4118.0,1135.0,70.0
3731,Tennessee,Jefferson,18651.0,4654.0,311.0
3732,Tennessee,Johnson,6468.0,1246.0,87.0
3733,Tennessee,Knox,124540.0,91422.0,4594.0
3734,Tennessee,Lake,1492.0,526.0,16.0
3735,Tennessee,Lauderdale,5674.0,3193.0,98.0
3736,Tennessee,Lawrence,15334.0,3195.0,189.0
3737,Tennessee,Lewis,4474.0,1072.0,63.0
3738,Tennessee,Lincoln,12281.0,2919.0,408.0
3739,Tennessee,Loudon,21713.0,6948.0,686.0
3740,Tennessee,Macon,8096.0,1307.0,84.0
3741,Tennessee,Madison,23943.0,18390.0,617.0
3742,Tennessee,Marion,9911.0,3177.0,168.0
3743,Tennessee,Marshall,11043.0,3605.0,230.0
3744,Tennessee,Maury,31464.0,14418.0,775.0
3745,Tennessee,McMinn,18198.0,4361.0,285.0
3746,Tennessee,McNairy,9093.0,1943.0,239.0
3747,Tennessee,Meigs,4467.0,1008.0,57.0
3748,Tennessee,Monroe,16783.0,3764.0,250.0
3749,Tennessee,Montgomery,42187.0,32472.0,2099.0
3750,Tennessee,Moore,2888.0,573.0,78.0
3751,Tennessee,Morgan,6930.0,1167.0,131.0
3752,Tennessee,Obion,10790.0,2589.0,142.0
3753,Tennessee,Overton,7918.0,2033.0,86.0
3754,Tennessee,Perry,2775.0,615.0,38.0
3755,Tennessee,Pickett,2381.0,525.0,25.0
3756,Tennessee,Polk,6792.0,1492.0,76.0
3757,Tennessee,Putnam,23759.0,9185.0,649.0
3758,Tennessee,Rhea,11050.0,2369.0,218.0
3759,Tennessee,Roane,19230.0,6043.0,644.0
3760,Tennessee,Robertson,24536.0,8692.0,489.0
3761,Tennessee,Rutherford,81480.0,59341.0,3057.0
3762,Tennessee,Scott,8004.0,986.0,62.0
3763,Tennessee,Sequatchie,5855.0,1298.0,99.0
3764,Tennessee,Sevier,33783.0,8721.0,1031.0
3765,Tennessee,Shelby,129815.0,246105.0,6135.0
3766,Tennessee,Smith,7136.0,1802.0,113.0
3767,Tennessee,Stewart,4950.0,1232.0,114.0
3768,Tennessee,Sullivan,55860.0,17272.0,1225.0
3769,Tennessee,Sumner,63454.0,27680.0,1496.0
3770,Tennessee,Tipton,20070.0,6837.0,401.0
3771,Tennessee,Trousdale,2936.0,1012.0,50.0
3772,Tennessee,Unicoi,6599.0,1615.0,93.0
3773,Tennessee,Union,6803.0,1249.0,71.0
3774,Tennessee,Van Buren,2342.0,544.0,35.0
3775,Tennessee,Warren,11850.0,3924.0,235.0
3776,Tennessee,Washington,40444.0,18638.0,1121.0
3777,Tennessee,Wayne,5795.0,820.0,54.0
3778,Tennessee,Weakley,10396.0,3020.0,319.0
3779,Tennessee,White,9606.0,2143.0,146.0
3780,Tennessee,Williamson,86469.0,50161.0,2386.0
3781,Tennessee,Wilson,50296.0,22254.0,1780.0
3782,Texas,Anderson,15110.0,3955.0,162.0
3783,Texas,Andrews,4943.0,850.0,70.0
3784,Texas,Angelina,25076.0,9143.0,355.0
3785,Texas,Aransas,9239.0,2916.0,135.0
3786,Texas,Archer,4300.0,446.0,50.0
3787,Texas,Armstrong,1035.0,75.0,2.0
3788,Texas,Atascosa,12039.0,5876.0,203.0
3789,Texas,Austin,11447.0,2951.0,156.0
3790,Texas,Bailey,1434.0,409.0,17.0
3791,Texas,Bandera,10057.0,2505.0,153.0
3792,Texas,Bastrop,20516.0,15474.0,675.0
3793,Texas,Baylor,1494.0,183.0,25.0
3794,Texas,Bee,6006.0,3288.0,126.0
3795,Texas,Bell,67893.0,57014.0,2468.0
3796,Texas,Bexar,308618.0,448452.0,11882.0
3797,Texas,Blanco,5443.0,1911.0,87.0
3798,Texas,Borden,397.0,16.0,3.0
3799,Texas,Bosque,7469.0,1561.0,96.0
3800,Texas,Bowie,27116.0,10747.0,398.0
3801,Texas,Brazoria,90433.0,62228.0,2323.0
3802,Texas,Brazos,47530.0,35349.0,2182.0
3803,Texas,Brewster,2461.0,2258.0,103.0
3804,Texas,Briscoe,639.0,78.0,8.0
3805,Texas,Brooks,998.0,1470.0,16.0
3806,Texas,Brown,13698.0,2107.0,164.0
3807,Texas,Burleson,6743.0,1788.0,78.0
3808,Texas,Burnet,18767.0,5639.0,311.0
3809,Texas,Caldwell,8031.0,6672.0,270.0
3810,Texas,Calhoun,5641.0,2148.0,67.0
3811,Texas,Callahan,6012.0,734.0,86.0
3812,Texas,Cameron,49032.0,64063.0,1079.0
3813,Texas,Camp,3626.0,1394.0,40.0
3814,Texas,Carson,2779.0,297.0,46.0
3815,Texas,Cass,11033.0,2795.0,99.0
3816,Texas,Castro,1602.0,466.0,15.0
3817,Texas,Chambers,17353.0,3997.0,302.0
3818,Texas,Cherokee,15101.0,4210.0,197.0
3819,Texas,Childress,1943.0,310.0,26.0
3820,Texas,Clay,5069.0,614.0,58.0
3821,Texas,Cochran,809.0,177.0,14.0
3822,Texas,Coke,1586.0,178.0,15.0
3823,Texas,Coleman,3641.0,451.0,32.0
3824,Texas,Collin,252318.0,230945.0,8953.0
3825,Texas,Collingsworth,1048.0,155.0,15.0
3826,Texas,Colorado,7472.0,2420.0,83.0
3827,Texas,Comal,62740.0,24826.0,1297.0
3828,Texas,Comanche,5177.0,853.0,56.0
3829,Texas,Concho,1058.0,197.0,13.0
3830,Texas,Cooke,15596.0,3210.0,182.0
3831,Texas,Coryell,15438.0,7565.0,487.0
3832,Texas,Cottle,540.0,113.0,9.0
3833,Texas,Crane,1247.0,241.0,15.0
3834,Texas,Crockett,1220.0,344.0,10.0
3835,Texas,Crosby,1396.0,527.0,30.0
3836,Texas,Culberson,415.0,438.0,11.0
3837,Texas,Dallam,1389.0,197.0,23.0
3838,Texas,Dallas,307076.0,598576.0,15986.0
3839,Texas,Dawson,2951.0,808.0,30.0
3840,Texas,DeWitt,6567.0,1494.0,57.0
3841,Texas,Deaf Smith,3294.0,1264.0,52.0
3842,Texas,Delta,2162.0,403.0,27.0
3843,Texas,Denton,222480.0,188695.0,6789.0
3844,Texas,Dickens,853.0,130.0,5.0
3845,Texas,Dimmit,1384.0,2264.0,18.0
3846,Texas,Donley,1438.0,198.0,12.0
3847,Texas,Duval,2443.0,2575.0,35.0
3848,Texas,Eastland,7237.0,983.0,72.0
3849,Texas,Ector,32697.0,11367.0,517.0
3850,Texas,Edwards,893.0,168.0,5.0
3851,Texas,El Paso,84331.0,178126.0,4758.0
3852,Texas,Ellis,56717.0,27565.0,1211.0
3853,Texas,Erath,13684.0,2916.0,253.0
3854,Texas,Falls,4177.0,1899.0,57.0
3855,Texas,Fannin,12171.0,2655.0,178.0
3856,Texas,Fayette,10171.0,2661.0,109.0
3857,Texas,Fisher,1448.0,352.0,26.0
3858,Texas,Floyd,1584.0,438.0,17.0
3859,Texas,Foard,445.0,99.0,7.0
3860,Texas,Fort Bend,157718.0,195552.0,4244.0
3861,Texas,Franklin,4161.0,804.0,44.0
3862,Texas,Freestone,6991.0,1635.0,85.0
3863,Texas,Frio,2823.0,2422.0,34.0
3864,Texas,Gaines,5355.0,576.0,64.0
3865,Texas,Galveston,93911.0,58842.0,2307.0
3866,Texas,Garza,1413.0,231.0,9.0
3867,Texas,Gillespie,12514.0,3176.0,156.0
3868,Texas,Glasscock,611.0,39.0,3.0
3869,Texas,Goliad,3085.0,877.0,26.0
3870,Texas,Gonzales,5627.0,1948.0,72.0
3871,Texas,Gray,6840.0,829.0,113.0
3872,Texas,Grayson,44163.0,14506.0,770.0
3873,Texas,Gregg,32493.0,14796.0,693.0
3874,Texas,Grimes,9432.0,2833.0,148.0
3875,Texas,Guadalupe,47553.0,28805.0,1234.0
3876,Texas,Hale,7177.0,2279.0,128.0
3877,Texas,Hall,995.0,168.0,5.0
3878,Texas,Hamilton,3616.0,641.0,92.0
3879,Texas,Hansford,1849.0,166.0,32.0
3880,Texas,Hardeman,1330.0,241.0,9.0
3881,Texas,Hardin,23858.0,3474.0,303.0
3882,Texas,Harris,700630.0,918193.0,21995.0
3883,Texas,Harrison,21466.0,7908.0,336.0
3884,Texas,Hartley,1868.0,195.0,15.0
3885,Texas,Haskell,1840.0,353.0,21.0
3886,Texas,Hays,47680.0,59524.0,2153.0
3887,Texas,Hemphill,1486.0,206.0,28.0
3888,Texas,Henderson,28911.0,7060.0,339.0
3889,Texas,Hidalgo,90527.0,128199.0,2158.0
3890,Texas,Hill,11926.0,2860.0,145.0
3891,Texas,Hockley,6536.0,1482.0,77.0
3892,Texas,Hood,26496.0,5648.0,397.0
3893,Texas,Hopkins,12719.0,3046.0,174.0
3894,Texas,Houston,7060.0,2314.0,63.0
3895,Texas,Howard,8054.0,2069.0,117.0
3896,Texas,Hudspeth,779.0,371.0,15.0
3897,Texas,Hunt,29163.0,8906.0,505.0
3898,Texas,Hutchinson,7681.0,965.0,125.0
3899,Texas,Irion,759.0,120.0,10.0
3900,Texas,Jack,3418.0,331.0,33.0
3901,Texas,Jackson,5231.0,1033.0,76.0
3902,Texas,Jasper,12542.0,2954.0,112.0
3903,Texas,Jeff Davis,784.0,501.0,20.0
3904,Texas,Jefferson,47570.0,46073.0,1096.0
3905,Texas,Jim Hogg,833.0,1197.0,6.0
3906,Texas,Jim Wells,7453.0,6119.0,97.0
3907,Texas,Johnson,54628.0,16464.0,913.0
3908,Texas,Jones,5660.0,999.0,82.0
3909,Texas,Karnes,3968.0,1234.0,47.0
3910,Texas,Kaufman,37624.0,18405.0,674.0
3911,Texas,Kendall,20083.0,6020.0,335.0
3912,Texas,Kenedy,127.0,65.0,2.0
3913,Texas,Kent,411.0,47.0,4.0
3914,Texas,Kerr,20879.0,6524.0,342.0
3915,Texas,Kimble,1987.0,284.0,21.0
3916,Texas,King,151.0,8.0,0.0
3917,Texas,Kinney,1144.0,446.0,13.0
3918,Texas,Kleberg,5504.0,5314.0,126.0
3919,Texas,Knox,1180.0,265.0,11.0
3920,Texas,La Salle,1335.0,1052.0,19.0
3921,Texas,Lamar,16760.0,4458.0,200.0
3922,Texas,Lamb,3521.0,840.0,47.0
3923,Texas,Lampasas,8086.0,2144.0,169.0
3924,Texas,Lavaca,8804.0,1333.0,60.0
3925,Texas,Lee,6255.0,1750.0,81.0
3926,Texas,Leon,7523.0,1072.0,79.0
3927,Texas,Liberty,23302.0,5785.0,247.0
3928,Texas,Limestone,6789.0,2213.0,93.0
3929,Texas,Lipscomb,1205.0,131.0,17.0
3930,Texas,Live Oak,4199.0,819.0,36.0
3931,Texas,Llano,10079.0,2465.0,116.0
3932,Texas,Loving,60.0,4.0,2.0
3933,Texas,Lubbock,78861.0,40017.0,1893.0
3934,Texas,Lynn,1853.0,428.0,12.0
3935,Texas,Madison,4169.0,1088.0,40.0
3936,Texas,Marion,3470.0,1339.0,55.0
3937,Texas,Martin,1857.0,288.0,15.0
3938,Texas,Mason,1991.0,457.0,26.0
3939,Texas,Matagorda,9845.0,3733.0,148.0
3940,Texas,Maverick,6881.0,8332.0,133.0
3941,Texas,McCulloch,2904.0,490.0,42.0
3942,Texas,McLennan,59543.0,36688.0,1540.0
3943,Texas,McMullen,460.0,53.0,3.0
3944,Texas,Medina,15642.0,6773.0,229.0
3945,Texas,Menard,823.0,197.0,8.0
3946,Texas,Midland,45624.0,12329.0,903.0
3947,Texas,Milam,7984.0,2496.0,96.0
3948,Texas,Mills,2217.0,271.0,17.0
3949,Texas,Mitchell,2170.0,397.0,12.0
3950,Texas,Montague,8615.0,1097.0,102.0
3951,Texas,Montgomery,193382.0,74377.0,3692.0
3952,Texas,Moore,4359.0,1062.0,87.0
3953,Texas,Morris,3872.0,1669.0,46.0
3954,Texas,Motley,604.0,46.0,2.0
3955,Texas,Nacogdoches,17378.0,9000.0,385.0
3956,Texas,Navarro,13800.0,5101.0,220.0
3957,Texas,Newton,4882.0,1173.0,39.0
3958,Texas,Nolan,4131.0,1162.0,63.0
3959,Texas,Nueces,64617.0,60925.0,1772.0
3960,Texas,Ochiltree,2812.0,302.0,42.0
3961,Texas,Oldham,917.0,81.0,11.0
3962,Texas,Orange,29186.0,6357.0,451.0
3963,Texas,Palo Pinto,10179.0,2178.0,128.0
3964,Texas,Panola,9326.0,2057.0,68.0
3965,Texas,Parker,62045.0,13017.0,1066.0
3966,Texas,Parmer,2135.0,488.0,27.0
3967,Texas,Pecos,3215.0,1382.0,71.0
3968,Texas,Polk,18573.0,5387.0,221.0
3969,Texas,Potter,22820.0,9921.0,580.0
3970,Texas,Presidio,721.0,1463.0,33.0
3971,Texas,Rains,5155.0,842.0,56.0
3972,Texas,Randall,50796.0,12802.0,1076.0
3973,Texas,Reagan,942.0,172.0,10.0
3974,Texas,Real,1643.0,320.0,19.0
3975,Texas,Red River,4517.0,1246.0,43.0
3976,Texas,Reeves,2254.0,1395.0,38.0
3977,Texas,Refugio,2210.0,1108.0,48.0
3978,Texas,Roberts,529.0,17.0,4.0
3979,Texas,Robertson,5646.0,2374.0,79.0
3980,Texas,Rockwall,36726.0,16412.0,753.0
3981,Texas,Runnels,3807.0,552.0,50.0
3982,Texas,Rusk,16534.0,4629.0,205.0
3983,Texas,Sabine,4784.0,669.0,34.0
3984,Texas,San Augustine,3007.0,980.0,15.0
3985,Texas,San Jacinto,10161.0,2337.0,140.0
3986,Texas,San Patricio,16516.0,8988.0,384.0
3987,Texas,San Saba,2308.0,287.0,7.0
3988,Texas,Schleicher,940.0,211.0,8.0
3989,Texas,Scurry,4983.0,818.0,68.0
3990,Texas,Shackelford,1484.0,130.0,14.0
3991,Texas,Shelby,7975.0,2068.0,41.0
3992,Texas,Sherman,886.0,91.0,14.0
3993,Texas,Smith,69080.0,29615.0,1380.0
3994,Texas,Somervell,4105.0,768.0,74.0
3995,Texas,Starr,8247.0,9123.0,155.0
3996,Texas,Stephens,3385.0,397.0,18.0
3997,Texas,Sterling,584.0,51.0,4.0
3998,Texas,Stonewall,615.0,116.0,5.0
3999,Texas,Sutton,1222.0,322.0,13.0
4000,Texas,Swisher,1845.0,478.0,32.0
4001,Texas,Tarrant,409741.0,411567.0,13389.0
4002,Texas,Taylor,39547.0,14588.0,977.0
4003,Texas,Terrell,334.0,119.0,5.0
4004,Texas,Terry,2812.0,757.0,43.0
4005,Texas,Throckmorton,806.0,82.0,11.0
4006,Texas,Titus,7570.0,2856.0,113.0
4007,Texas,Tom Green,32313.0,12239.0,658.0
4008,Texas,Travis,161337.0,435860.0,13152.0
4009,Texas,Trinity,5579.0,1323.0,36.0
4010,Texas,Tyler,8194.0,1403.0,63.0
4011,Texas,Upshur,15809.0,2877.0,201.0
4012,Texas,Upton,1178.0,170.0,20.0
4013,Texas,Uvalde,6174.0,4073.0,95.0
4014,Texas,Val Verde,8284.0,6771.0,217.0
4015,Texas,Van Zandt,22270.0,3516.0,208.0
4016,Texas,Victoria,23358.0,10380.0,450.0
4017,Texas,Walker,15375.0,7884.0,353.0
4018,Texas,Waller,14260.0,8191.0,283.0
4019,Texas,Ward,3241.0,764.0,55.0
4020,Texas,Washington,12959.0,4261.0,198.0
4021,Texas,Webb,25898.0,41820.0,679.0
4022,Texas,Wharton,11926.0,4694.0,141.0
4023,Texas,Wheeler,2159.0,168.0,10.0
4024,Texas,Wichita,32069.0,13161.0,800.0
4025,Texas,Wilbarger,3524.0,956.0,44.0
4026,Texas,Willacy,2441.0,3108.0,0.0
4027,Texas,Williamson,139729.0,143795.0,5788.0
4028,Texas,Wilson,18463.0,6350.0,200.0
4029,Texas,Winkler,1753.0,358.0,15.0
4030,Texas,Wise,27032.0,4973.0,357.0
4031,Texas,Wood,19049.0,3509.0,221.0
4032,Texas,Yoakum,2174.0,420.0,37.0
4033,Texas,Young,7110.0,1034.0,95.0
